type_habits,price,adress,url_image,type_chaussure,type_chaussures,url_image_pure,web_scraper_start_url,categorie_exacte,prix_num
,Prix sur demande,"HLM, Dakar, Sénégal",https://images.coinafrique.com/4173847_uploaded_image1_1681305963.jpg,,Chaussures enfant,https://images.coinafrique.com/4173847_uploaded_image1_1681305963.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,5 000,"Mermoz-Sacré Coeur, Dakar, Sénégal",https://images.coinafrique.com/4287055_uploaded_image1_1688860044.jpg,,Chaussures enfant,https://images.coinafrique.com/4287055_uploaded_image1_1688860044.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,5000.0
,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4300380_uploaded_image1_1689770515.jpg,,Chaussures enfant,https://images.coinafrique.com/4300380_uploaded_image1_1689770515.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,18 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4327769_uploaded_image1_1691537125.jpg,,Chaussures enfant,https://images.coinafrique.com/4327769_uploaded_image1_1691537125.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,18000.0
,15 000,"Ouakam, Dakar, Sénégal",https://images.coinafrique.com/4336733_uploaded_image1_1692136230.jpg,,Chaussures enfant - 7 paires,https://images.coinafrique.com/4336733_uploaded_image1_1692136230.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,15000.0
,6 000,"Parcelle Assainies, Dakar, Sénégal",https://images.coinafrique.com/4351183_uploaded_image1_1693054139.jpg,,Chaussures enfant,https://images.coinafrique.com/4351183_uploaded_image1_1693054139.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6000.0
,20 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4351852_uploaded_image1_1693108691.jpg,,Chaussures enfant,https://images.coinafrique.com/4351852_uploaded_image1_1693108691.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,20 000,"Sacré-Coeur, Dakar, Sénégal",https://images.coinafrique.com/4361430_uploaded_image2_1693749843.jpeg,,Chaussures enfant,https://images.coinafrique.com/4361430_uploaded_image2_1693749843.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,28 000,"Medina, Dakar, Sénégal",https://images.coinafrique.com/4367839_uploaded_image2_1694130362.jpeg,,Chaussures enfant,https://images.coinafrique.com/4367839_uploaded_image2_1694130362.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,28000.0
,6 000,"Diamalaye 1, Dakar, Sénégal",https://images.coinafrique.com/4392112_uploaded_image1_1695751474.jpg,,Chaussures enfant,https://images.coinafrique.com/4392112_uploaded_image1_1695751474.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6000.0
,15 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4394927_uploaded_image1_1695956109.jpg,,Chaussures enfant,https://images.coinafrique.com/4394927_uploaded_image1_1695956109.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,15000.0
,10 000,"Dakar, Sénégal",https://images.coinafrique.com/4396320_uploaded_image1_1696061527.jpg,,Chaussures enfant,https://images.coinafrique.com/4396320_uploaded_image1_1696061527.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,10000.0
,9 000,"Dakar, Sénégal",https://images.coinafrique.com/4397886_uploaded_image1_1696179932.jpg,,Chaussures enfant,https://images.coinafrique.com/4397886_uploaded_image1_1696179932.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,9000.0
,11 000,"Dakar, Sénégal",https://images.coinafrique.com/4402279_uploaded_image1_1696422852.jpg,,Chaussures Skateboard,https://images.coinafrique.com/4402279_uploaded_image1_1696422852.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,11000.0
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4372705_uploaded_image1_1694464836.jpg,,Chaussures enfants,https://images.coinafrique.com/4372705_uploaded_image1_1694464836.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4375003_uploaded_image1_1694607226.jpg,,Chaussures enfant,https://images.coinafrique.com/4375003_uploaded_image1_1694607226.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4375022_uploaded_image1_1694607723.jpg,,Chaussures enfant,https://images.coinafrique.com/4375022_uploaded_image1_1694607723.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,13 000,"Dakar, Sénégal",https://images.coinafrique.com/4414779_uploaded_image1_1697159524.jpg,,Chaussures enfant,https://images.coinafrique.com/4414779_uploaded_image1_1697159524.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,13000.0
,8 500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4381758_uploaded_image1_1695064657.jpg,,Chaussures enfants,https://images.coinafrique.com/4381758_uploaded_image1_1695064657.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8500.0
,5 000,"Ouest Foire, Dakar, Sénégal",https://images.coinafrique.com/4422835_uploaded_image1_1697766757.jpg,,Chaussures enfant,https://images.coinafrique.com/4422835_uploaded_image1_1697766757.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,5000.0
,2 500,"Dakar, Sénégal",https://images.coinafrique.com/4427622_uploaded_image2_1698104491.jpeg,,Sandales enfant,https://images.coinafrique.com/4427622_uploaded_image2_1698104491.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,2500.0
,20 000,"Grand Dakar, Dakar, Sénégal",https://images.coinafrique.com/4430647_uploaded_image1_1698289087.jpg,,Chaussures enfant,https://images.coinafrique.com/4430647_uploaded_image1_1698289087.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,Prix sur demande,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4396653_uploaded_image1_1696082279.jpg,,Chaussures enfants,https://images.coinafrique.com/4396653_uploaded_image1_1696082279.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,20 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4402939_uploaded_image1_1696449724.jpg,,Baskets  Jordan,https://images.coinafrique.com/4402939_uploaded_image1_1696449724.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,3 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4404739_uploaded_image1_1696545306.jpg,,Chaussures enfant,https://images.coinafrique.com/4404739_uploaded_image1_1696545306.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,3000.0
,20 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4481347_uploaded_image1_1701486467.jpg,,Chaussures enfant,https://images.coinafrique.com/4481347_uploaded_image1_1701486467.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,20000.0
,6 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4452170_uploaded_image1_1699621092.jpg,,Chaussures enfant,https://images.coinafrique.com/4452170_uploaded_image1_1699621092.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6000.0
,9 000,"Dieuppeul-Derklé, Dakar, Sénégal",https://images.coinafrique.com/4486289_uploaded_image1_1701786845.jpg,,Chaussures enfant,https://images.coinafrique.com/4486289_uploaded_image1_1701786845.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,9000.0
,4 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4464284_uploaded_image1_1700414113.jpg,,Chaussures enfants,https://images.coinafrique.com/4464284_uploaded_image1_1700414113.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,4000.0
,3 000,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4464312_uploaded_image1_1700415241.jpg,,Chaussures enfants,https://images.coinafrique.com/4464312_uploaded_image1_1700415241.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,3000.0
,Prix sur demande,"Colobane, Dakar, Sénégal",https://images.coinafrique.com/4513355_uploaded_image1_1703506842.jpg,,Chaussures enfant,https://images.coinafrique.com/4513355_uploaded_image1_1703506842.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,
,9 000,"Yoff, Dakar, Sénégal",https://images.coinafrique.com/4516156_uploaded_image2_1703690655.jpeg,,Chaussures pour enfant,https://images.coinafrique.com/4516156_uploaded_image2_1703690655.jpeg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,9000.0
,6 500,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4476393_uploaded_image1_1701209697.jpg,,Chaussures enfant,https://images.coinafrique.com/4476393_uploaded_image1_1701209697.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,6500.0
,8 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4514805_uploaded_image1_1703614843.jpg,,Chaussures pour enfants,https://images.coinafrique.com/4514805_uploaded_image1_1703614843.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,8000.0
,13 000,"Dakar Plateau, Dakar, Sénégal",https://images.coinafrique.com/4514824_uploaded_image1_1703615498.jpg,,Chaussures enfant,https://images.coinafrique.com/4514824_uploaded_image1_1703615498.jpg,https://sn.coinafrique.com/categorie/chaussures-enfants?page=2,chaussures-enfants,13000.0
