web_scraper_order,web_scraper_start_url,container_links,type_chaussures,price,adress,url_image
"1771239235-88","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-3017342","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3017342_uploaded_image1_1616522840.jpg""); width: 441px;"
"1771239237-89","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3017343","Baskets enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3017343_uploaded_image1_1616522893.jpg""); width: 441px;"
"1771239240-90","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3017496","Baskets enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3017496_uploaded_image1_1616529866.jpg""); width: 432px;"
"1771239242-91","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3019231","Chaussures enfant","8 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3019231_uploaded_image1_1616610393.jpg""); width: 410px;"
"1771239245-92","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3021291","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3021291_uploaded_image1_1616699088.jpg""); width: 441px;"
"1771239247-93","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3021292","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3021292_uploaded_image1_1616699181.jpg""); width: 441px;"
"1771239249-94","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3024046","Chaussures bébé","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3024046_uploaded_image1_1616850690.jpg""); width: 592px;"
"1771239252-95","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3024586","Chaussures bébé","4 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3024586_uploaded_image1_1616871119.jpg""); width: 442px;"
"1771239254-96","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/ensemble-enfant-3032235","Ensemble enfant","12 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3032235_uploaded_image1_1617269518.jpg""); width: 592px;"
"1771239257-97","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-enfants-3036155","Baskets Nike enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3036155_uploaded_image1_1617387184.jpg""); width: 441px;"
"1771239259-98","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-nike-air-force-enfants-3036156","Baskets Nike Air Force enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3036156_uploaded_image1_1617387240.jpg""); width: 441px;"
"1771239261-99","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfants-3036158","Baskets Jordan enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3036158_uploaded_image1_1617387289.jpg""); width: 441px;"
"1771239267-100","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-adidas-yeezy-3039797","Baskets Adidas Yeezy","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3039797_uploaded_image1_1617561525.jpg""); width: 410px;"
"1771239269-101","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3039890","Chaussures enfant","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3039890_uploaded_image1_1617564616.jpg""); width: 410px;"
"1771239272-102","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-3039894","Mocassins enfant","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3039894_uploaded_image1_1617564682.jpg""); width: 410px;"
"1771239274-103","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fillette-3039898","Chaussures fillette","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3039898_uploaded_image1_1617564756.jpg""); width: 410px;"
"1771239277-104","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3040948","Chaussures enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3040948_uploaded_image1_1617626252.jpg""); width: 410px;"
"1771239280-105","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3040951","Chaussures Enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3040951_uploaded_image1_1617626335.jpg""); width: 410px;"
"1771239282-106","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3047895","Chaussures bébé","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3047895_uploaded_image1_1617900785.jpg""); width: 497px;"
"1771239284-107","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3047901","Chaussures enfant","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3047901_uploaded_image1_1617900953.jpg""); width: 497px;"
"1771239287-108","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3047906","Chaussures enfant","10 000 CFA","Ziguinchor, Sénégal","background-image: url(""https://images.coinafrique.com/3047906_uploaded_image1_1617901111.jpg""); width: 497px;"
"1771239289-109","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-adidas-stan-smith-pour-bebe-3048378","Baskets Adidas Stan Smith pour bébé","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3048378_uploaded_image1_1617915277.jpg""); width: 410px;"
"1771239292-110","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3052212","Chaussures enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3052212_uploaded_image1_1618089468.jpg""); width: 404px;"
"1771239294-111","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3060194","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3060194_uploaded_image1_1618441376.jpg""); width: 466px;"
"1771239296-112","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3071128","Chaussures enfants","Prix sur demande","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3071128_uploaded_image1_1618963694.jpg""); width: 466px;"
"1771239299-113","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3071648","Chaussures enfant","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3071648_uploaded_image1_1619000211.jpg""); width: 671px;"
"1771239301-114","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3075527","Chaussures enfant","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3075527_uploaded_image1_1619145411.jpg""); width: 539px;"
"1771239304-115","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3077278","Chaussures enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3077278_uploaded_image1_1619226701.jpg""); width: 539px;"
"1771239306-116","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3083915","Chaussures enfant","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3083915_uploaded_image1_1619572325.jpg""); width: 484px;"
"1771239309-117","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3084737","Chaussures  fille","5 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3084737_uploaded_image1_1619615814.jpg""); width: 387px;"
"1771239311-118","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-jordan-enfant-3085703","Baskets Jordan enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3085703_uploaded_image1_1619658542.jpg""); width: 441px;"
"1771239313-119","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-filles-3085706","Chaussures filles","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3085706_uploaded_image1_1619658731.jpg""); width: 441px;"
"1771239316-120","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3085707","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3085707_uploaded_image1_1619658806.jpg""); width: 441px;"
"1771239318-121","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-petite-fille-3088807","Chaussures petite fille","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3088807_uploaded_image1_1619817848.jpg""); width: 452px;"
"1771239321-122","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3088810","Chaussures enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3088810_uploaded_image1_1619817941.jpg""); width: 452px;"
"1771239323-123","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3093302","Chaussures enfant","15 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3093302_uploaded_image1_1620011941.jpg""); width: 539px;"
"1771239326-124","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-a-talon-enfants-3095584","Chaussures à talon enfants","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3095584_uploaded_image1_1620089749.jpg""); width: 364px;"
"1771239328-125","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3099833","Chaussures fille","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3099833_uploaded_image1_1620253098.jpg""); width: 412px;"
"1771239330-126","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3100228","Chaussures enfant","50 000 CFA","Fann-Point E-Amitié, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3100228_uploaded_image1_1620285689.jpg""); width: 442px;"
"1771239333-127","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102122","Chaussures enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3102122_uploaded_image1_1620341974.jpg""); width: 539px;"
"1771239335-128","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102417","Chaussures enfant","6 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3102417_uploaded_image1_1620371690.jpg""); width: 671px;"
"1771239338-129","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102419","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3102419_uploaded_image1_1620371811.jpg""); width: 671px;"
"1771239340-130","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3102429","Chaussures enfant","3 500 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3102429_uploaded_image1_1620372293.jpg""); width: 617px;"
"1771239343-131","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102432","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3102432_uploaded_image1_1620372465.jpg""); width: 671px;"
"1771239345-132","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3102441","Chaussures enfants","6 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3102441_uploaded_image1_1620372742.jpg""); width: 671px;"
"1771239347-133","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3105886","Chaussures enfants","2 500 CFA","Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3105886_uploaded_image1_1620525968.jpg""); width: 568px;"
"1771239350-134","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-crops-bebe-3106484","Chaussures crops bébé","5 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3106484_uploaded_image1_1620567535.jpg""); width: 549px;"
"1771239352-135","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3124327","Chaussures enfant","8 500 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3124327_uploaded_image1_1621494874.jpg""); width: 347px;"
"1771239355-136","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-orthopediques-enfants-3128593","Chaussures orthopédiques enfants","12 000 CFA","Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3128593_uploaded_image1_1621701550.jpg""); width: 416px;"
"1771239357-137","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3136795","Chaussures bébé","6 000 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3136795_uploaded_image1_1622129786.jpg""); width: 531px;"
"1771239360-138","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3138741","Chaussures enfant","5 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3138741_uploaded_image1_1622222899.jpg""); width: 558px;"
"1771239362-139","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3138744","Chaussures enfant","5 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3138744_uploaded_image1_1622222944.jpg""); width: 558px;"
"1771239368-140","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3140539","Chaussures bébé","6 000 CFA","Parcelle Assainies, Dakar, Sénégal",""
"1771239371-141","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3141001","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3141001_uploaded_image1_1622376331.jpg""); width: 441px;"
"1771239373-142","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3141004","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3141004_uploaded_image2_1622376414.jpeg""); width: 441px;"
"1771239375-143","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-bebe-3156703","Chaussures bébé","5 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3156703_uploaded_image1_1623001294.jpg""); width: 592px;"
"1771239378-144","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3163306","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3163306_uploaded_image1_1623261796.jpg""); width: 441px;"
"1771239381-145","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-air-jordan-enfant-3171528","Baskets Air Jordan enfant","15 000 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3171528_uploaded_image1_1623678884.jpg""); width: 448px;"
"1771239383-146","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfant-3196322","Baskets enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3196322_uploaded_image1_1624907984.jpg""); width: 441px;"
"1771239386-147","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-a-talon-enfant-3202429","Chaussures à talon enfant","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3202429_uploaded_image3_1625166497.jpeg""); width: 383px;"
"1771239388-148","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3214892","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3214892_uploaded_image2_1625663433.jpeg""); width: 441px;"
"1771239391-149","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3214895","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3214895_uploaded_image1_1625663507.jpg""); width: 441px;"
"1771239393-150","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217457","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3217457_uploaded_image1_1625760969.jpg""); width: 497px;"
"1771239396-151","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217486","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3217486_uploaded_image1_1625761437.jpg""); width: 497px;"
"1771239398-152","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3217622","Chaussures enfant","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3217622_uploaded_image1_1625766711.jpg""); width: 497px;"
"1771239400-153","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3217628","Chaussures enfants","10 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3217628_uploaded_image1_1625766871.jpg""); width: 497px;"
"1771239403-154","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3219227","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3219227_uploaded_image1_1625842539.jpg""); width: 441px;"
"1771239405-155","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3219232","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3219232_uploaded_image1_1625842643.jpg""); width: 441px;"
"1771239408-156","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3219248","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3219248_uploaded_image1_1625842846.jpg""); width: 441px;"
"1771239410-157","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3222222","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3222222_uploaded_image1_1626008303.jpg""); width: 558px;"
"1771239413-158","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3224546","Chaussures  enfant","15 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3224546_uploaded_image1_1626108022.jpg""); width: 365px;"
"1771239415-159","https://sn.coinafrique.com/categorie/chaussures-enfants?page=4","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3227293","Chaussures Enfants","10 000 CFA","Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3227293_uploaded_image1_1626223659.jpg""); width: 539px;"
"1771239420-160","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/babouches-enfant-3231496","Babouches enfant","7 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3231496_uploaded_image1_1626390253.jpg""); width: 390px;"
"1771239423-161","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3247099","Chaussures enfant","15 000 CFA","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3247099_uploaded_image1_1627387079.jpg""); width: 458px;"
"1771239425-162","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-fille-3252340","Chaussures  fille","12 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3252340_uploaded_image1_1627653888.jpg""); width: 622px;"
"1771239428-163","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3267690","Chaussures enfant","3 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3267690_uploaded_image1_1628334320.jpg""); width: 549px;"
"1771239430-164","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3288165","Chaussures enfant","13 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288165_uploaded_image1_1629374192.jpg""); width: 576px;"
"1771239432-165","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288168","Chaussures enfants","13 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288168_uploaded_image1_1629374275.jpg""); width: 576px;"
"1771239435-166","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3288174","Chaussures enfants","13 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3288174_uploaded_image1_1629374418.jpg""); width: 576px;"
"1771239437-167","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3305453","Chaussures enfants","2 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3305453_uploaded_image2_1630348767.jpeg""); width: 455px;"
"1771239440-168","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3312395","Chaussures enfant","13 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3312395_uploaded_image1_1630601772.jpg""); width: 576px;"
"1771239442-169","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3316031","Baskets enfants","7 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3316031_uploaded_image1_1630757466.jpg""); width: 399px;"
"1771239444-170","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/mocassins-enfant-3319920","Mocassins enfant","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3319920_uploaded_image1_1630947708.jpg""); width: 484px;"
"1771239447-171","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/baskets-enfants-3327812","Baskets enfants","7 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3327812_uploaded_image1_1631278298.jpg""); width: 399px;"
"1771239449-172","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfants-3331774","Chaussures enfants","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3331774_uploaded_image2_1631522808.jpeg""); width: 401px;"
"1771239452-173","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3336753","Chaussures enfant","5 000 CFA","Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3336753_uploaded_image1_1631736848.jpg""); width: 403px;"
"1771239454-174","https://sn.coinafrique.com/categorie/chaussures-enfants?page=3","https://sn.coinafrique.com/annonce/chaussures-enfants/chaussures-enfant-3349497","Chaussures enfant","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3349497_uploaded_image1_1632394857.jpg""); width: 375px;"
